date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:38:47	28584/28584	---M--	200	added ('OK')	image/png	etag:%226fa8-66eaddf9-d82c609bc5526b93;;;%22	https://themeadapt.com/tf/logistex/assets/img/banner/h3_hero_img03.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/banner/h3_hero_img03.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:47	5856/5856	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216e0-66eaddfe-3cb808594a422b5c;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/features_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/features_shape.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:47	90196/90196	---M--	200	added ('OK')	image/jpeg	etag:%2216054-66eade00-ee8a500b51e4b714;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_about_img01.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_about_img01.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:48	84316/84316	---M--	200	added ('OK')	image/jpeg	etag:%221495c-66eade00-1dd52de0909702b5;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_about_img02.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_about_img02.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:48	20399/20399	---M--	200	added ('OK')	image/jpeg	etag:%224faf-66eade00-599f416b88ebfac4;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_about_img03.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_about_img03.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:48	9822/9822	---M--	200	added ('OK')	image/png	etag:%22265e-66eaddfd-eddb29a08bddc36e;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/about_author.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/about_author.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:49	2368/2368	---M--	200	added ('OK')	image/png	etag:%22940-66eade02-b211a8ea7eba79f8;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/signature.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/signature.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:49	3647/3647	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e3f-66eade00-5cd0736bc84b77ff;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_about_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_about_shape.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:49	94546/94546	---M--	200	added ('OK')	image/jpeg	etag:%2217152-66eade05-81b758a32a365440;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_img06.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_img06.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:51	362124/362124	---M--	200	added ('OK')	image/jpeg	etag:%225868c-66eade05-d0b8c85905a9d86c;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_img07.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_img07.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:51	257949/257949	---M--	200	added ('OK')	image/jpeg	etag:%223ef9d-66eaddfc-e2f0cf40ba29e5fe;;;%22	https://themeadapt.com/tf/logistex/assets/img/bg/video_bg03.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/bg/video_bg03.jpg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:52	9486/9486	---M--	200	added ('OK')	image/png	etag:%22250e-66eade07-36a1e95a65f068e4;;;%22	https://themeadapt.com/tf/logistex/assets/img/team/team_img01.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_img01.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:52	11427/11427	---M--	200	added ('OK')	image/png	etag:%222ca3-66eade07-8b70e8d190b08f49;;;%22	https://themeadapt.com/tf/logistex/assets/img/team/team_img02.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_img02.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:53	254098/254098	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e092-66eaddfb-989d9ed44da388b3;gz%22	https://themeadapt.com/tf/logistex/assets/img/bg/vector_bg04.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/bg/vector_bg04.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:53	9774/9774	---M--	200	added ('OK')	image/png	etag:%22262e-66eade07-12e8318f9618f39;;;%22	https://themeadapt.com/tf/logistex/assets/img/team/team_img03.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_img03.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:53	11486/11486	---M--	200	added ('OK')	image/png	etag:%222cde-66eade07-b2a78b80afc4ecec;;;%22	https://themeadapt.com/tf/logistex/assets/img/team/team_img04.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_img04.png	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:53	9228/9228	---M-Z	200	added ('OK')	image/svg+xml	etag:%22240c-66eade07-6b5f5c41dbe43f5a;gz%22	https://themeadapt.com/tf/logistex/assets/img/team/h3_team_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/h3_team_shape.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:54	1057/1057	---M-Z	200	added ('OK')	image/svg+xml	etag:%22421-66eade00-84939b4186aa2e24;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_footer_shape01.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_footer_shape01.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:54	1793678/1793678	---MCZ	200	added ('OK')	image/svg+xml	etag:%221b5e8e-66eade00-ecbc4c8852871fa4;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/faq_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/faq_shape.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:55	10226/10226	---M-Z	200	added ('OK')	image/svg+xml	etag:%2227f2-66eade00-135a7eb5def35fe2;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/h3_footer_shape02.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h3_footer_shape02.svg	(from https://themeadapt.com/tf/logistex/index-3.html)
21:38:55	195144/195144	---M--	200	added ('OK')	image/jpeg	etag:%222fa48-66eade06-4eefb73697644838;;;%22	https://themeadapt.com/tf/logistex/assets/img/slider/h4_slider_bg01.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/slider/h4_slider_bg01.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:55	391895/391895	---M--	200	added ('OK')	image/jpeg	etag:%225fad7-66eade06-6018ddae26d283cb;;;%22	https://themeadapt.com/tf/logistex/assets/img/slider/h4_slider_bg02.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/slider/h4_slider_bg02.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:56	35956/35956	---M--	200	added ('OK')	image/jpeg	etag:%228c74-66eade00-6e87e9649daa4c29;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/h4_about_img.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h4_about_img.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:56	2588/2588	---M--	200	added ('OK')	image/png	etag:%22a1c-66eade02-3ebc08b861254a52;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/signature02.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/signature02.png	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:56	5876/5876	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216f4-66eade00-379e5dc3c3c2c27a;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/h4_about_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h4_about_shape.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:57	124089/124089	---M--	200	added ('OK')	image/jpeg	etag:%221e4b9-66eade05-d6a68bf7ab8a85d6;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_img08.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_img08.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:57	319970/319970	---M--	200	added ('OK')	image/jpeg	etag:%224e1e2-66eade06-2ab094de239f7cc6;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_img09.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_img09.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:57	9356/9356	---M-Z	200	added ('OK')	image/svg+xml	etag:%22248c-66eade04-2b9824c6d483a50c;gz%22	https://themeadapt.com/tf/logistex/assets/img/services/h4_services_shape01.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/h4_services_shape01.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:58	9404/9404	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224bc-66eade04-67651a9ac83650f7;gz%22	https://themeadapt.com/tf/logistex/assets/img/services/h4_services_shape02.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/h4_services_shape02.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:58	1795410/1795410	---MCZ	200	added ('OK')	image/svg+xml	etag:%221b6552-66eade06-ccd545329a7cd070;gz%22	https://themeadapt.com/tf/logistex/assets/img/services/h4_services_shape03.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/h4_services_shape03.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:59	407338/407338	---M--	200	added ('OK')	image/jpeg	etag:%226372a-66eaddfc-5c71e5ec8fbf34c2;;;%22	https://themeadapt.com/tf/logistex/assets/img/bg/video_bg02.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/bg/video_bg02.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:59	1795109/1795109	---MCZ	200	added ('OK')	image/svg+xml	etag:%221b6425-66eade02-1d7c6c79d61e9177;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/h4_testimonial_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/h4_testimonial_shape.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:38:59	254083/254083	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e083-66eaddfb-469caf6e8b83272a;gz%22	https://themeadapt.com/tf/logistex/assets/img/bg/vector_bg05.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/bg/vector_bg05.svg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:39:00	178167/178167	---M--	200	added ('OK')	image/jpeg	etag:%222b7f7-66eade03-afdaea96f2ea803b;;;%22	https://themeadapt.com/tf/logistex/assets/img/project/project_img05.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/project/project_img05.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:39:00	149175/149175	---M--	200	added ('OK')	image/jpeg	etag:%22246b7-66eade04-f0e13ec9e55108d3;;;%22	https://themeadapt.com/tf/logistex/assets/img/project/project_img06.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/project/project_img06.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:39:00	137033/137033	---M--	200	added ('OK')	image/jpeg	etag:%2221749-66eade04-4e903f16d2e44b1b;;;%22	https://themeadapt.com/tf/logistex/assets/img/project/project_img07.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/project/project_img07.jpg	(from https://themeadapt.com/tf/logistex/index-4.html)
21:39:01	21167/21167	---M--	200	added ('OK')	image/jpeg	etag:%2252af-66eade01-b0e627c768183e18;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/inner_about_img01.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/inner_about_img01.jpg	(from https://themeadapt.com/tf/logistex/about.html)
21:39:01	88975/88975	---M--	200	added ('OK')	image/jpeg	etag:%2215b8f-66eade01-9d06347606b6fb1a;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/inner_about_img02.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/inner_about_img02.jpg	(from https://themeadapt.com/tf/logistex/about.html)
21:39:01	7740/7740	---M--	200	added ('OK')	image/png	etag:%221e3c-66eaddfe-91894fd906c7028;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/features_shape.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/features_shape.png	(from https://themeadapt.com/tf/logistex/about.html)
21:39:02	97124/97124	---M--	200	added ('OK')	image/jpeg	etag:%2217b64-66eaddfa-995207a33545be70;;;%22	https://themeadapt.com/tf/logistex/assets/img/bg/team_bg.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/bg/team_bg.jpg	(from https://themeadapt.com/tf/logistex/about.html)
21:39:02	9228/9228	---M-Z	200	added ('OK')	image/svg+xml	etag:%22240c-66eade07-53f7b1c22483a014;gz%22	https://themeadapt.com/tf/logistex/assets/img/team/team_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_shape.svg	(from https://themeadapt.com/tf/logistex/about.html)
21:39:02	51349/51349	---M--	200	added ('OK')	image/jpeg	etag:%22c895-66eade01-854ef4eb27dcc1dd;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/mission_img.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/mission_img.jpg	(from https://themeadapt.com/tf/logistex/who-we-are.html)
21:39:03	1292955/1292955	---MCZ	200	added ('OK')	image/svg+xml	etag:%2213ba9b-66eade03-40e16e228b2c8e6a;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/mission_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/mission_shape.svg	(from https://themeadapt.com/tf/logistex/who-we-are.html)
21:39:03	55198/55198	---M--	200	added ('OK')	image/jpeg	etag:%22d79e-66eade02-38a1c71bd8eb4933;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/vision_img.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/vision_img.jpg	(from https://themeadapt.com/tf/logistex/who-we-are.html)
21:39:03	46231/46231	---M--	200	added ('OK')	image/jpeg	etag:%22b497-66eade00-bbf07f01eb83649d;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/history_img01.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/history_img01.jpg	(from https://themeadapt.com/tf/logistex/history.html)
21:39:04	367/367	---M-Z	200	added ('OK')	image/svg+xml	etag:%2216f-66eade02-4fe0f1fddafaa2b1;gz%22	https://themeadapt.com/tf/logistex/assets/img/images/years_shape.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/years_shape.svg	(from https://themeadapt.com/tf/logistex/history.html)
21:39:04	92718/92718	---M--	200	added ('OK')	image/jpeg	etag:%2216a2e-66eade01-da6ecc463f42e585;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/history_img02.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/history_img02.jpg	(from https://themeadapt.com/tf/logistex/history.html)
21:39:05	137232/137232	---M--	200	added ('OK')	image/jpeg	etag:%2221810-66eade01-fd6944dcb39e3c2e;;;%22	https://themeadapt.com/tf/logistex/assets/img/images/history_img03.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/images/history_img03.jpg	(from https://themeadapt.com/tf/logistex/history.html)
21:39:05	202388/202388	---M--	200	added ('OK')	image/jpeg	etag:%2231694-66eade04-c20540217522a8bf;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_details_inner_img.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_details_inner_img.jpg	(from https://themeadapt.com/tf/logistex/services-details.html)
21:39:05	24167/24167	---M--	200	added ('OK')	image/png	etag:%225e67-66eade06-5fdd9fc5340a2515;;;%22	https://themeadapt.com/tf/logistex/assets/img/services/services_sidebar_shape.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/services/services_sidebar_shape.png	(from https://themeadapt.com/tf/logistex/services-details.html)
21:39:06	1813/1813	---M-Z	200	added ('OK')	image/svg+xml	etag:%22715-66eaddfd-2c27fbbdcfd10809;gz%22	https://themeadapt.com/tf/logistex/assets/img/icon/pdf.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/icon/pdf.svg	(from https://themeadapt.com/tf/logistex/services-details.html)
21:39:06	4107/4107	---M-Z	200	added ('OK')	image/svg+xml	etag:%22100b-66eaddfd-84c6a7333d1b1d9;gz%22	https://themeadapt.com/tf/logistex/assets/img/icon/doc.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/icon/doc.svg	(from https://themeadapt.com/tf/logistex/services-details.html)
21:39:06	21413/21413	---M--	200	added ('OK')	image/jpeg	etag:%2253a5-66eade07-23219933877e69c0;;;%22	https://themeadapt.com/tf/logistex/assets/img/team/team_details_img.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/team/team_details_img.jpg	(from https://themeadapt.com/tf/logistex/team-details.html)
21:39:07	3216/3216	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c90-66eaddfd-c225e10bad0c12f3;gz%22	https://themeadapt.com/tf/logistex/assets/img/icon/share.svg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/icon/share.svg	(from https://themeadapt.com/tf/logistex/team-details.html)
21:39:07	320585/320585	---M--	200	added ('OK')	image/jpeg	etag:%224e449-66eaddfc-617e9425d6afc58f;;;%22	https://themeadapt.com/tf/logistex/assets/img/blog/blog_details.jpg	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/blog/blog_details.jpg	(from https://themeadapt.com/tf/logistex/blog-details.html)
21:39:07	6618/6618	---M--	200	added ('OK')	image/png	etag:%2219da-66eaddfb-2d95417fa9b115c3;;;%22	https://themeadapt.com/tf/logistex/assets/img/blog/author.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/blog/author.png	(from https://themeadapt.com/tf/logistex/blog-details.html)
21:39:08	9164/9164	---M--	200	added ('OK')	image/png	etag:%2223cc-66eaddfc-f97c670af687d643;;;%22	https://themeadapt.com/tf/logistex/assets/img/blog/comment01.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/blog/comment01.png	(from https://themeadapt.com/tf/logistex/blog-details.html)
21:39:08	9162/9162	---M--	200	added ('OK')	image/png	etag:%2223ca-66eaddfc-3ca8715a389a6794;;;%22	https://themeadapt.com/tf/logistex/assets/img/blog/comment02.png	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/assets/img/blog/comment02.png	(from https://themeadapt.com/tf/logistex/blog-details.html)
21:39:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2000:39:21%20GMT	http://www.w3.org/robots.txt		(from https://themeadapt.com/tf/logistex/)
21:39:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Nov%202024%2000:29:27%20GMT	http://www.w3.org/2000/svg	C:/My%20Web%20Sites/alpha/www.w3.org/2000/svg.23.delayed	(from https://themeadapt.com/tf/logistex/)
21:39:10	56401/56401	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2000:39:23%20GMT	https://themeadapt.com/tf/logistex/e	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/e	(from https://themeadapt.com/tf/logistex/assets/js/swiper-bundle.min.js)
21:39:10	56401/56401	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2000:39:23%20GMT	https://themeadapt.com/tf/logistex/Version/	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/Version/index.html	(from https://themeadapt.com/tf/logistex/assets/js/swiper-bundle.min.js)
21:39:11	56401/56401	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2000:39:24%20GMT	https://themeadapt.com/tf/logistex/t.params.url	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/t.params.url	(from https://themeadapt.com/tf/logistex/assets/js/swiper-bundle.min.js)
21:39:11	56401/56401	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2000:39:24%20GMT	https://themeadapt.com/tf/logistex/GET	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/GET	(from https://themeadapt.com/tf/logistex/assets/js/svg-inject.min.js)
21:39:12	56401/56401	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Nov%202024%2000:39:25%20GMT	https://themeadapt.com/tf/logistex/dist/	C:/My%20Web%20Sites/alpha/themeadapt.com/tf/logistex/dist/index.html	(from https://themeadapt.com/tf/logistex/assets/js/aos.js)
